"product_id","product_title","product_subtitle","product_px"
"1342593","UA Tide Chaser Plaid","Men’s  Fishing Long Sleeve Shirt","$55.99$65.00"
"1326569","UA Speed Stride 7'' Branded","Men’s  Running Shorts","$22.99$35.00"
"1320708","UA Move","Men’s  Shorts","$43.99$70.00"
"3000300","UA Horizon 50","Men’s Hiking Shoes","$90.99$150.00"
"1347917","Naval Academy","Men’s  Graphic T-Shirt","$22.99$32.00"
"1341683","UA Be Seen Terry ¼ Zip","Men’s Long Sleeve","$52.99$80.00"
"1320682","UA Speedpocket 8""","Men’s  Running Shorts","$28.99 - $29.99$45.00"
"1306057","UA Pro Series Curry","Men’s  Basketball Bag","$212.99$250.00"
"1329938","MLB UA Team","Men’s  Baseball Tank Top","$20.99$32.00"
"1323958","Cal Bears UA Original Series 6"" Boxerjock®","Men’s Underwear","$17.99$29.99"
"3020351","UA Kick Distance 2","Track Cleats & Spikes","$68.99$80.00"
"1320709","UA Hybrid Anorak Windbreaker","Men’s  Jackets & Vests","$74.99 - $78.99$120.00"
"1344234","UA Logo Stripe","Men’s  Graphic T-Shirt","$18.99$25.00"
"1304934","UA Swacket","Men’s ","$74.99$119.99"
"1273940","UA Kick Distance Spike","Track Spikes","$51.99$79.99"
"1324496","Cal Bears UA SweaterFleece ¼ Zip","Men’s  Long Sleeve Shirt","$61.99$99.99"
"1349035","NBA Combine Authentic Make Em Hoop","Men’s ","$21.99$30.00"
"3021747","UA Spotlight FG","Men’s Soccer Cleats","$170.99$200.00"
"1316583","UA Perpetual","Men’s  Golf Jackets & Vests","$90.00$150.00"
"3021869","UA Micro G® Pursuit Twist","Men’s Running Shoes","$59.99$70.00"
"1295740","UA Brigade XC Spike","Track Shoes","$72.99$84.99"
"1279673","UA Stealth Fleece","Men’s  Hunting Jackets & Vests","$92.99$149.99"
"1329588","UA Branded Big Logo","Men’s  Graphic T-Shirt","$21.99$25.00"
"1273938","UA Charged Bandit XC Spike","Track Shoes","$93.99$109.99"
